id,channel,text,audio_file,audio_path
5971,@caikinhdi_vn,"Quá trình này, ta phải đi qua tổng cộng 3 cánh cửa.",audio_5971.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5971.wav
5972,@DaNangTV,Đảm bảo tiến độ đề nghị cần tiếp tục vượt qua các khó khăn để nhanh tiến độ dự án.,audio_5972.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5972.wav
5973,@txtofficial8798,Sạch rồi.,audio_5973.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5973.wav
5974,@CDTeam-Why,"Cùng nhau, anh em Ngô Đình Diệm xiết chặt quyền lực của mình bằng máu và bạo lực.",audio_5974.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5974.wav
5975,@VoizFM,Cảm xúc bình thường của con người.,audio_5975.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5975.wav
5976,@W2WMovie,"Bedelia nghĩ Hannibal có lý do để làm mọi cách khiến cho Will bị cô lập, ép buộc anh phải ngoan ngoãn mà hết lần này tới lần khác tìm đến ông.",audio_5976.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5976.wav
5977,@baihoc10phut,"Nhưng sau khi trận đấu kết thúc, nếu đồ bóng của bạn chiến thắng, bạn sẽ cảm thấy điều đó thật dễ đoán biết.",audio_5977.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5977.wav
5978,@PhanTichGame,Nick cũng được giải lời nguyện và trở lại hình dáng con người.,audio_5978.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5978.wav
5979,@ThaiNhiTV,Mình cho vào đây 1 muỗng cà phê lớn bột ngọt.,audio_5979.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5979.wav
5980,@Web5Ngay,"Tôi nên đồng ý đi ăn tối khi bạn bè rủ rê, thay vì cứ ru rú một mình.",audio_5980.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5980.wav
5981,@Web5Ngay,Thôi.,audio_5981.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5981.wav
5982,@battlecry.khampha,Mỹ sẽ ngày càng phải gánh chịu những rủi ro có thể khiến các đối thủ đơn phương cố gắng thay đổi hiện trạng.,audio_5982.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5982.wav
5983,@CDTeam-Why,Vậy còn người Mỹ?,audio_5983.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5983.wav
5984,@VoizFM,"Khá quan trọng, 2 điểm.",audio_5984.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5984.wav
5985,@SUCKHOETAMSINH,Thì bây giờ để cho bột dẻo hơn và dai hơn thì mình đập bột nha.,audio_5985.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5985.wav
5986,@W2WAnime,Bên phía anh men và hội thám tử họ cũng đã khăn gói quảng mướp đi tìm Sachi.,audio_5986.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5986.wav
5987,@blogkhoinghiep,"Trong ngành ẩm thực, cạnh tranh ngày càng khắc nghiệt.",audio_5987.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5987.wav
5988,@truyenhinhgialai,"Công tác chuẩn bị cho tuần lễ hoa giả quỳ núi lửa chưa đăng ra năm 2023 đã được Ủy ban nhân dân huyện Chữ Bả phân công cụ thể cho các ngành, đơn vị.",audio_5988.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5988.wav
5989,@hieu-tv,Mà tôi chưa có nói hết.,audio_5989.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5989.wav
5990,@SpiderumBooks,Kết nối số đã thay đổi mối quan hệ quyền lực trong thời đại hiện nay.,audio_5990.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5990.wav
5991,@hacthaybachthay,Cách điềm tĩnh hơn khi mà giải quyết cùng với các bạn nhân viên trong team của mình.,audio_5991.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5991.wav
5992,@FonosVietnam,Họ gửi con cái của họ cho nhà cứu tế.,audio_5992.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5992.wav
5993,@sunhuynpodcast,Bí quyết để tóc mái không bị bết.,audio_5993.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5993.wav
5994,@thanhnientvnews,"Ông Marcos nhấn mạnh, hiện chưa có thông tin về phản ứng của Trung Quốc đối với tuyên bố về vấn đề Biển Đông như trên của tổng thống Marcos, cũng như thông điệp từ Ngoại trưởng Manalo.",audio_5994.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5994.wav
5995,@FonosVietnam,Chà anh đã cố một cách vô hiệu để can thiệp.,audio_5995.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5995.wav
5996,@PhanTichGame,"Tối hôm đó, Holly cảm thấy khá bất an vì luôn có một ai đó đứng ở bên ngoài phòng của mình.",audio_5996.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5996.wav
5997,@antvtruyenhinhcongannhandan,"Một số bà con có trôn trao, dư luận và cho rằng việc cháu bé bị mổ tích là do các đối tượng.",audio_5997.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5997.wav
5998,@VuTruNguyenThuy,Đó cũng có thể là lý do các máy bay hay tàu thuyền gặp nạn thường không được tìm thấy.,audio_5998.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5998.wav
5999,@vtv24,Sự tăng trưởng xuất khẩu của wasabi đi kèm với sự phổ biến ngày càng lớn của ẩm thực Nhật Bản ở nước ngoài.,audio_5999.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_5999.wav
6000,@SachBiQuyetThanhCong,Làm việc cần hiểu biết.,audio_6000.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6000.wav
6001,@Spiderum,"Minh giáo hiện nay thường không còn ai biết đến nữa, nhưng lại không phải là một cái tên xa lạ chút nào.",audio_6001.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6001.wav
6002,@NhaNhac555,Thay đổi hoàn toàn đấy.,audio_6002.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6002.wav
6003,@Web5Ngay,Cậu nó biết để ý lắm đó.,audio_6003.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6003.wav
6004,@FonosVietnam,Chẳng thể trách hậu vệ này được.,audio_6004.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6004.wav
6005,@sunhuynpodcast,San sẽ không sử dụng những thứ liên quan đến lý thuyết hay là những nghiên cứu quá cao siêu mà mình sẽ chia sẻ đúng với những gì mình đang cảm nhận.,audio_6005.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6005.wav
6006,@KienThucQuanSu,"Nó là vật chứa của hai tầm biên đảo giáo ước, trên đó có khắp 10 điều dân được Đức Chúa Trời phán truyền cho Moses trên núi Sinai để về dạy cho dân do Thái sau khi họ vượt qua biển đỏ để thoát khỏi ách nô lệ dưới sự cai trị của người Ai Cập.",audio_6006.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6006.wav
6007,@VOVLiveDocTruyen,"Hai người cảm thông, chia sẻ, giúp đỡ nhau ở chợ.",audio_6007.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6007.wav
6008,@VoizFM,Do vậy nên Ishigami đoán cô bà đang sống một mình.,audio_6008.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6008.wav
6009,@betterversionvn,"Thực chất, người da đen kia không cho Atticus thứ gì quý báu hết.",audio_6009.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6009.wav
6010,@VoizFM,Ông ta bị khóa lại trong cabin như một tù nhân vì cố gắng lừa họ để đi theo hướng Porto.,audio_6010.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6010.wav
6011,@ThanhPahm,"Alo, tụi bay. Móc chuẩn bị tàu cho tao nhanh lên. Sao thế thưa trưởng? Bọn tao đã bị bọn đà đập đuổi.",audio_6011.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6011.wav
6012,@MangoVid,"Giả sử bạn đang quay một vật với vị trí cố định của máy như thế, ngay lúc này bất kỳ một diễn động nào của camera cũng được xem là rung lắc.",audio_6012.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6012.wav
6013,@AnimeRewind.Official,"Tuy cái tôi của anh ta bị tổn thương, nhưng đổi lại, đội nhà đã quân bình được tỉ số.",audio_6013.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6013.wav
6014,@VoizFM,Bây giờ Hưng ngẫm lại thấy đúng lắm.,audio_6014.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6014.wav
6015,@betterversionvn,"Khi vào trại, Frankl mang theo một bàn thảo dày cộp và một cuốn sách do ông viết mang tên là Bác sĩ và Linh hồn.",audio_6015.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6015.wav
6016,@W2WCartoon,"Nước Bỉ tuy nghe có vẻ xa lạ với chúng ta trong ngành hoạt hình, thế nhưng đa số các bộ huyền thoại và tuổi thơ của chúng ta đã xuất phát từ đây khá nhiều.",audio_6016.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6016.wav
6017,@CDTeam-Why,"Vậy, mục tiêu hằng đầu bây giờ là không được để Việt Nam rơi vào tay chính quyền Cộng sản của Hồ Chí Minh, người từng một thời là đồng minh chống Nhật.",audio_6017.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6017.wav
6018,@Vietcetera,Vì 30 năm rồi chúng tôi cập phải trẻ hóa mà cái đó là cái sự trao đổi rất là tự nhiên giữa ACB và khách hàng.,audio_6018.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6018.wav
6019,@FonosVietnam,Việc rèn luyện nó giống như việc cố gắng chế ngự con ngựa hung hãng và ngủ ngược nhất.,audio_6019.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6019.wav
6020,@baihoc10phut,"Như vậy, nếu tôi bỏ học và làm theo lời khuyên của các tỷ phú, tôi cũng sẽ được giống như họ.",audio_6020.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6020.wav
6021,@betterversionvn,Và câu nói.,audio_6021.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6021.wav
6022,@VuTruNguyenThuy,Do trục chặt và mất thiết bị hạ cánh.,audio_6022.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6022.wav
6023,@CoBaBinhDuong,Hành không còn vị cay nồng.,audio_6023.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6023.wav
6024,@duongfg,Đừng.,audio_6024.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6024.wav
6025,@sunhuynpodcast,Một tuần nạp đơn.,audio_6025.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6025.wav
6026,@CoBaBinhDuong,Sau đó mình cho hết hỗn hợp này vào thịt.,audio_6026.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6026.wav
6027,@W2WMovie,"Tuy nhiên, trong giây phút bắt gặp thanh tra Russo ở tang lễ, với dáng vẻ thân thiết với vợ con France, Richard đã nảy sinh nghi ngờ với Russo.",audio_6027.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6027.wav
6028,@FonosVietnam,Những nội dung kế tiếp sẽ hữu ích cho nhà lãnh đạo ở mọi cấp độ.,audio_6028.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6028.wav
6029,@Xanh24h,Bón phân.,audio_6029.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6029.wav
6030,@BroNub,Một hộp thức ăn.,audio_6030.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6030.wav
6031,@caikinhdi_vn,Người phụ nữ bị truy nã là Kazuko.,audio_6031.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6031.wav
6032,@DaiHaNoi-HTV,Nhưng ngày Tết lại là ngày Tết cổ truyền này vẫn phải về.,audio_6032.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6032.wav
6033,@TuyenQuangTTV,Ngân hàng đầu tư và phát triển BIDV chi nhánh tuyên quang đã giúp cho nhiều doanh nghiệp hợp tác xã hộ kinh doanh trên địa bàn tỉnh.,audio_6033.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6033.wav
6034,@VoizFM,Bạn không cần phải làm những chuyện khiến bạn đau khổ.,audio_6034.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6034.wav
6035,@gc.gamelab,"Và sau 8 năm phát hành, game vẫn giữ được cho mình phong độ đỉnh cao với thời mình còn ngồi trên ghế nhà trường.",audio_6035.wav,D:\Projects\Vietnamese-Audio-Deepfake-Detection.worktrees\agents-project-review-report-writing\vispoofdb\data\raw\real\audio_6035.wav
